config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,4,-4.06060934625566,27,True,,,,3.0011842250823975,27.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,5,-9.051641520112753,62,True,,,,2.863828659057617,62.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,6,-60.82551199197769,259,True,,,,2.882561445236206,259.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,7,-3.484368719160557,28,True,,,,3.692549705505371,28.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,8,-6.702188182622194,44,True,,,,2.59887433052063,44.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,9,-13.557222381234169,60,True,,,,2.870978832244873,60.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,10,-4.886976724490523,34,True,,,,2.81264328956604,34.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,11,-6.28545000962913,37,True,,,,2.8192572593688965,37.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,12,-4.336938217282295,38,True,,,,2.5761773586273193,38.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,13,-11.613160008564591,53,True,,,,2.0231244564056396,53.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,32,0,14,-11.683289922773838,54,True,,,,2.9907636642456055,54.0
